time,iID,jID,tau,correlation
66,12,1,9,0.9495294126760424
66,12,2,18,0.8742185042802326
66,12,4,27,0.9715162623231538
66,12,5,11,0.8210878293183335
66,12,10,5,0.856938994414123
66,12,11,19,0.9775644308032144
67,1,2,9,0.9407640379036712
67,1,4,15,0.8126847194673698
67,1,5,1,0.8978423709917894
67,1,10,12,0.9160050604943865
67,1,11,27,0.8321734317349707
67,2,5,7,0.7351728979161374
67,4,1,13,0.9230118655083686
67,4,2,22,0.8846865722951975
67,4,5,15,0.8780226789609442
67,4,10,9,0.8273435075336331
67,4,11,24,0.9662687371327652
67,6,7,26,0.9207935863991425
67,7,12,13,0.8574060758021854
67,8,9,31,0.9774594695968676
67,9,8,31,0.9774594695968676
67,11,1,19,0.9151770582331101
67,11,2,27,0.7991006894244376
67,11,4,20,0.9726218220215954
67,11,5,4,0.8801053401245014
67,11,10,15,0.7279769933406998
67,12,1,9,0.9477893044026556
67,12,2,18,0.8329859678068271
67,12,4,27,0.9504480099365658
67,12,5,11,0.7829806857168512
67,12,10,5,0.8459111077946704
67,12,11,19,0.9687351128285618
68,1,2,9,0.9423432124941501
68,1,4,15,0.8294288577000204
68,1,5,1,0.8983982333304228
68,1,10,12,0.9024958741460916
68,1,11,26,0.8348164846944174
68,2,5,7,0.8277510075963578
68,4,1,13,0.9226861874024399
68,4,2,22,0.8957276313590735
68,4,5,15,0.8859160943011156
68,4,10,9,0.8305970783701411
68,4,11,24,0.9716367808944419
68,6,7,26,0.9404705847288023
68,7,6,7,0.7157114331837072
68,7,12,13,0.8174020392815701
68,8,9,31,0.9773705197650305
68,9,8,31,0.9773705197650305
68,11,1,19,0.895106496083616
68,11,2,28,0.8242753554653393
68,11,4,20,0.9708752009128325
68,11,5,4,0.8738911721861995
68,12,1,9,0.9523740716945445
68,12,2,19,0.7751749133359105
68,12,4,27,0.90561153298678
68,12,5,12,0.7471806811357737
68,12,10,6,0.8348821345468397
68,12,11,20,0.9464094504176478
69,1,2,10,0.9408159336713334
69,1,4,15,0.8344395968434798
69,1,5,1,0.9024399617749087
69,1,10,12,0.8810538671534086
69,1,11,7,0.8606847418707311
69,2,4,5,0.7490593094886941
69,2,5,7,0.911520121421387
69,4,1,13,0.9250982303782549
69,4,2,22,0.8929872647893492
69,4,5,15,0.8854333304050954
69,4,10,9,0.8322959483777941
69,4,11,24,0.9754847669723054
69,6,7,26,0.9438379365478328
69,7,6,7,0.7976448791341594
69,7,12,13,0.7693250530285858
69,8,9,31,0.9743873374625713
69,9,8,31,0.9743873374625713
69,11,1,20,0.8804368254368788
69,11,2,28,0.8026750262598072
69,11,4,20,0.9687185399608244
69,11,5,4,0.8496152011051767
69,12,1,9,0.949571316473656
69,12,2,19,0.7295047100482785
69,12,4,27,0.8530836157719675
69,12,5,12,0.7050294960711917
69,12,10,6,0.8203646011614106
69,12,11,20,0.9235273790844835
70,1,2,10,0.9599809959462853
70,1,4,15,0.8230927323426148
70,1,5,1,0.9153074243925049
70,1,10,12,0.8497838492874311
70,1,11,7,0.8801396226287773
70,2,1,23,0.7688617409815521
70,2,4,5,0.8354556276997688
70,2,5,7,0.9597736566084278
70,2,10,18,0.729489248223363
70,2,11,15,0.7448820490414401
70,4,1,13,0.9111940694186293
70,4,2,22,0.8835225167283907
70,4,5,15,0.8784052395150788
70,4,10,25,0.8390311074374307
70,4,11,24,0.9735029841335491
70,6,7,26,0.9349651290524443
70,7,6,7,0.8525517128447115
70,7,12,13,0.7192437347708053
70,8,9,31,0.9662333509603795
70,9,8,31,0.9662333509603795
70,11,1,20,0.8893608309705375
70,11,2,28,0.7799017511654869
70,11,4,20,0.9698726628490985
70,11,5,5,0.8246898532845616
70,12,1,9,0.9268177506916092
70,12,4,28,0.8051844677238708
70,12,10,6,0.7901185059983187
70,12,11,20,0.8868182298979248
71,1,2,10,0.9625429834224087
71,1,4,14,0.8263425016954814
71,1,5,1,0.9239283321775256
71,1,10,26,0.8431063080535142
71,1,11,7,0.8938483417088816
71,2,1,23,0.8518916346329942
71,2,4,5,0.8929103509881625
71,2,5,7,0.9740003388058721
71,2,10,19,0.8079627443015046
71,2,11,15,0.7734699601645227
71,4,1,13,0.8717983022638686
71,4,2,22,0.8773309817428698
71,4,5,15,0.8774097660786211
71,4,10,25,0.8410016691199845
71,4,11,24,0.9651730486562803
71,6,7,26,0.9306473164928881
71,7,6,7,0.8821430315202047
71,8,9,4,0.9509428906587898
71,9,8,31,0.9469704729060964
71,11,1,20,0.9010429512095186
71,11,2,28,0.7674227064520328
71,11,4,20,0.9688275886824161
71,11,5,5,0.8155476827121036
71,12,1,10,0.9109693598441934
71,12,4,28,0.7557714306204669
71,12,10,7,0.7617705687750964
71,12,11,20,0.8361957637770582
72,1,2,10,0.9589267575098223
72,1,4,14,0.8340497522481068
72,1,5,1,0.9231108597517957
72,1,10,26,0.8895731092331022
72,1,11,7,0.9018850272833923
72,2,1,23,0.900043213040742
72,2,4,5,0.9129445612379373
72,2,5,7,0.9739925753774594
72,2,10,19,0.8627707954435395
72,2,11,15,0.7499592346530404
72,4,1,13,0.832712995907219
72,4,2,23,0.8913183524625354
72,4,5,15,0.8769748445569177
72,4,10,9,0.850253336931121
72,4,11,23,0.9626974551407903
72,6,7,26,0.9313788980949421
72,7,6,7,0.9045884491602211
72,8,9,4,0.9538998759860465
72,9,8,30,0.9219262905542018
72,11,1,20,0.9157848997454406
72,11,2,28,0.7681689102452699
72,11,4,20,0.968689127190244
72,11,5,5,0.8195169927776423
72,11,10,16,0.7144353191508185
72,12,1,10,0.8828349784865223
72,12,4,28,0.7058363064314811
72,12,10,7,0.7222535452222584
72,12,11,20,0.7771892729332459
73,1,2,10,0.951414553250456
73,1,4,14,0.8425157344561042
73,1,5,1,0.9204384327229899
73,1,10,27,0.9177377439301999
73,1,11,7,0.908502229712978
73,2,1,23,0.9160412292776509
73,2,4,5,0.9141099979361046
73,2,5,7,0.9749904893786708
73,2,10,19,0.879416756081122
73,2,11,15,0.7254168130583862
73,4,1,29,0.8244144401528337
73,4,2,23,0.9072816986064677
73,4,5,15,0.8765797017859361
73,4,10,9,0.8629563298969927
73,4,11,23,0.9617288082944839
73,6,7,26,0.9364390190190742
73,7,6,7,0.9166420929569777
73,8,9,4,0.9526997700724851
73,9,8,30,0.9188996756925457
73,10,11,30,0.7003716755906711
73,11,1,20,0.9273005557413219
73,11,2,29,0.7992814154661266
73,11,4,20,0.9689297257336346
73,11,5,5,0.8325021610723699
73,11,10,16,0.7385002084357754
73,12,1,10,0.8390314230432829
73,12,11,21,0.7162223112837507
74,1,2,24,0.9414346790076041
74,1,4,14,0.8576710314875545
74,1,5,1,0.9158084374212846
74,1,10,27,0.9273443478742988
74,1,11,7,0.9155562428577598
74,2,1,23,0.9171010635790463
74,2,4,5,0.9110791775056758
74,2,5,7,0.9769176976387621
74,2,10,19,0.8758710474591263
74,2,11,14,0.7252273008276331
74,4,1,30,0.8539949916134828
74,4,2,23,0.9121346432644595
74,4,5,15,0.8782354285145397
74,4,10,10,0.8685898433866784
74,4,11,23,0.9613242716945795
74,6,7,26,0.9403211159126292
74,7,6,22,0.9376000274047869
74,8,9,4,0.9446914705948672
74,9,8,30,0.9135790561240535
74,10,1,20,0.74113334679701
74,10,4,18,0.7217716944210226
74,10,11,30,0.791304277420298
74,11,1,20,0.9307134521874225
74,11,2,29,0.8389494354998241
74,11,4,20,0.9694587336628363
74,11,5,5,0.836925792295385
74,11,10,16,0.7629618820805504
74,12,1,10,0.7653379857771502
75,1,2,24,0.9451023704406384
75,1,4,14,0.8824584580225092
75,1,5,1,0.9086012270200143
75,1,10,27,0.9252174772546594
75,1,11,7,0.9215418066144039
75,2,1,23,0.9107641148043047
75,2,4,5,0.9108712437216374
75,2,5,7,0.9783472964970377
75,2,10,19,0.8604768198060374
75,2,11,14,0.7763334978874875
75,4,1,30,0.886736711217132
75,4,2,23,0.9000257733554584
75,4,5,15,0.880268325480597
75,4,10,10,0.8883660338067078
75,4,11,23,0.9611783359728248
75,6,7,26,0.9421121214151417
75,7,6,22,0.9512664158049792
75,8,9,5,0.9475277842818525
75,9,8,30,0.9106294118113364
75,10,1,20,0.8208968395833574
75,10,2,28,0.7612322436053611
75,10,4,18,0.802951178813921
75,10,5,5,0.754304898318086
75,10,11,11,0.870677425408397
75,11,1,20,0.9315966343003801
75,11,2,29,0.8723091167063315
75,11,4,20,0.9700292457233576
75,11,5,23,0.8311348865538002
75,11,10,31,0.7833184298215105
76,1,2,24,0.9468779075808514
76,1,4,14,0.9064490304680656
76,1,5,1,0.8983774165207511
76,1,10,27,0.9167433793473863
76,1,11,7,0.923760333266053
76,2,1,22,0.9133377665407639
76,2,4,4,0.9203845790095425
76,2,5,7,0.9748709614288825
76,2,10,19,0.8359779060559372
76,2,11,14,0.8316422737111532
76,4,1,30,0.9042344243095348
76,4,2,23,0.8646708503919595
76,4,5,15,0.8829097008736726
76,4,10,10,0.8883827009401889
76,4,11,23,0.9583496081846111
76,5,1,6,0.704318476523063
76,6,7,26,0.9424088853447772
76,6,12,2,0.7136879078859969
76,7,6,22,0.9559310624097389
76,8,9,5,0.9551197184158382
76,9,8,30,0.9092090579704465
76,10,1,20,0.8530098916221366
76,10,2,28,0.8446038622650656
76,10,4,2,0.8786069210617574
76,10,5,5,0.8465793692855661
76,10,11,11,0.9274604202753703
76,11,1,21,0.9356767493981892
76,11,2,29,0.8799965043478369
76,11,4,20,0.9709181156785649
76,11,5,23,0.8316186915604279
76,11,10,31,0.8024526637201392
77,1,2,24,0.9352391325010088
77,1,4,14,0.9211317785186035
77,1,5,1,0.8818520918466006
77,1,10,27,0.9089863415338416
77,1,11,7,0.9242866198893678
77,2,1,22,0.9394049784619838
77,2,4,4,0.9528055138117882
77,2,5,7,0.9602662922385092
77,2,10,1,0.8499848439872648
77,2,11,14,0.8804302030565601
77,4,1,30,0.911913165409126
77,4,2,24,0.8295573596033218
77,4,5,15,0.8863358562179083
77,4,10,10,0.8857961601891938
77,4,11,23,0.9539672840795432
77,5,1,7,0.7858167859414383
77,6,7,26,0.9429679738806065
77,6,12,2,0.7345270972496947
77,7,6,22,0.9568932541165219
77,8,9,5,0.9631476507835899
77,9,8,30,0.9059964866760547
77,10,1,20,0.8150228231579585
77,10,2,14,0.8891387659780828
77,10,4,2,0.9297556820617243
77,10,5,5,0.9130020307318655
77,10,11,11,0.9450883122722191
77,11,1,21,0.9393491066773842
77,11,2,30,0.886203250204019
77,11,4,20,0.969948045840319
77,11,5,23,0.831572467901805
77,11,10,17,0.8099014314129666
78,1,2,24,0.9147489554229024
78,1,4,13,0.9404383213068799
78,1,5,1,0.8599795776618591
78,1,10,27,0.8931401127617614
78,1,11,7,0.925501152053909
78,2,1,22,0.9377894143432293
78,2,4,4,0.9636307454485785
78,2,5,7,0.9400767909901172
78,2,10,1,0.8166248013572076
78,2,11,14,0.9089423014065721
78,4,1,30,0.8981165233648772
78,4,2,24,0.7853518067265769
78,4,5,15,0.8841479434032757
78,4,10,10,0.8814151676542469
78,4,11,24,0.9522013924011672
78,5,1,7,0.848325077656059
78,5,11,19,0.7207239537533019
78,6,7,26,0.9414122015027034
78,6,12,2,0.7228822342571293
78,7,6,22,0.9558879883520716
78,8,9,5,0.9696702855259836
78,9,8,30,0.8964672328617799
78,10,1,20,0.7383813771704895
78,10,2,14,0.9135947170337754
78,10,4,2,0.9507625652021584
78,10,5,5,0.9431518289723775
78,10,11,11,0.9438233527384214
78,11,1,21,0.9307495291830091
78,11,2,30,0.8960146588695139
78,11,4,20,0.9660041703484094
78,11,5,23,0.826588664924539
78,11,10,17,0.8262673500527155
79,1,2,24,0.8957504819822238
79,1,4,13,0.9538731510571091
79,1,5,15,0.8584656293222823
79,1,10,27,0.8821231524697482
79,1,11,7,0.9234726688604113
79,2,1,22,0.8955462213271285
79,2,4,4,0.9600298271139481
79,2,5,7,0.9241101589767091
79,2,10,1,0.7429132870600597
79,2,11,14,0.9205441823209567
79,4,1,31,0.8848199974310242
79,4,2,24,0.7279557831529678
79,4,5,16,0.8723782391290432
79,4,10,10,0.8733814400732667
79,4,11,24,0.9529020513440509
79,5,1,7,0.8902835808434497
79,5,4,28,0.732986180044516
79,5,11,20,0.774585010655163
79,6,7,26,0.9419274817660475
79,7,6,22,0.9535447777770268
79,8,9,5,0.9713628344048143
79,9,8,30,0.8712860983479968
79,10,2,14,0.9163168597284296
79,10,4,2,0.9581586276088149
79,10,5,5,0.9531492021857417
79,10,11,11,0.9409431160295137
79,11,1,21,0.9149335389863997
79,11,2,30,0.89597522422628
79,11,4,20,0.954653992418091
79,11,5,23,0.8184841337177078
79,11,10,17,0.8422271484163175
80,1,2,25,0.8901239052577555
80,1,4,13,0.9628618129094022
80,1,5,15,0.9029901659791286
80,1,10,27,0.8797993041848016
80,1,11,6,0.9331989896494864
80,2,1,22,0.8318221432752544
80,2,4,4,0.9568703976064241
80,2,5,7,0.915121925687905
80,2,10,18,0.7281013012427453
80,2,11,14,0.926808969949972
80,4,1,31,0.877466308716784
80,4,5,16,0.8639973338108303
80,4,10,10,0.8487093127423035
80,4,11,24,0.9530630996841677
80,5,1,8,0.9119674631236465
80,5,4,28,0.8068565985616134
80,5,10,6,0.708551025356432
80,5,11,20,0.8315632379311074
80,6,7,12,0.9415640471706228
80,7,6,22,0.95096014135528
80,8,9,5,0.9636313140872462
80,9,8,29,0.8491758894415857
80,10,2,15,0.9249111642587615
80,10,4,2,0.9557905852380133
80,10,5,5,0.9523008892247411
80,10,11,11,0.936688691880268
80,11,1,21,0.9000939208637762
80,11,2,30,0.8889622054486361
80,11,4,20,0.9440259474071375
80,11,5,23,0.8133380392439077
80,11,10,17,0.8582293312686913
81,1,2,25,0.8873238829436316
81,1,4,13,0.9694004966075922
81,1,5,15,0.9262875574325162
81,1,10,27,0.8805121060711443
81,1,11,6,0.9448631318607956
81,2,1,1,0.7767592973767508
81,2,4,4,0.9560953518983791
81,2,5,7,0.9099190652031627
81,2,10,18,0.7265210143155933
81,2,11,14,0.9289283528028152
81,4,1,31,0.8697244325187634
81,4,5,16,0.8490870958080072
81,4,10,10,0.8258488102875722
81,4,11,24,0.9512502807263529
81,5,1,8,0.9204477711633191
81,5,4,28,0.8531938479588231
81,5,10,6,0.720368313309766
81,5,11,20,0.8486690033430139
81,6,7,12,0.9431171176647578
81,7,6,22,0.9480520828642472
81,7,12,7,0.7030661060580102
81,8,9,5,0.9516567205913662
81,9,8,29,0.8332781752417255
81,10,2,15,0.927445479742863
81,10,4,2,0.9503891172960239
81,10,5,5,0.9533255341055283
81,10,11,11,0.9276699326254049
81,11,1,20,0.8990038632409985
81,11,2,31,0.8748804120479237
81,11,4,20,0.9370508117141048
81,11,5,23,0.8105731682525927
81,11,10,17,0.8732408663525446
82,1,2,25,0.8885289545769962
82,1,4,13,0.9745601168322044
82,1,5,16,0.9334795147675176
82,1,10,27,0.8798206302208288
82,1,11,6,0.9542612033183788
82,2,1,1,0.7499014634655976
82,2,4,4,0.9565221971042732
82,2,5,8,0.9199359598381134
82,2,10,18,0.7324902454302252
82,2,11,14,0.9279476495337184
82,4,1,31,0.873587810828094
82,4,5,16,0.8335187912327288
82,4,10,10,0.8219059569191978
82,4,11,24,0.9485169074609031
82,5,1,8,0.9211419361777957
82,5,4,28,0.8697421488353725
82,5,10,7,0.7235572108187658
82,5,11,21,0.842921110035815
82,6,7,12,0.941840813673956
82,7,6,22,0.9414049454899077
82,7,12,7,0.715061762363142
82,8,9,5,0.938752885362045
82,9,8,29,0.8199889269920678
82,10,2,28,0.9282653636159559
82,10,4,2,0.929925198837
82,10,5,5,0.9543519256540904
82,10,11,11,0.9034271390885503
82,11,1,20,0.8978742046088418
82,11,2,31,0.877286097095316
82,11,4,20,0.9344576676711834
82,11,5,23,0.8134399188623392
82,11,10,18,0.8882050572332213
83,1,2,25,0.8934602673590252
83,1,4,13,0.9779108096008213
83,1,5,16,0.9331875839714
83,1,10,10,0.8826514218711414
83,1,11,6,0.9588280334986418
83,2,4,4,0.9551887375278822
83,2,5,8,0.9330883547760271
83,2,10,18,0.7285637779702298
83,2,11,14,0.9239059110006418
83,4,1,31,0.8853970361779137
83,4,5,16,0.8332271959085279
83,4,10,10,0.8318747247633557
83,4,11,24,0.9481192143663633
83,5,1,8,0.9273328441416291
83,5,4,28,0.8727622313063534
83,5,10,24,0.7477690122146693
83,5,11,21,0.8400096533538116
83,6,7,12,0.9345484098588395
83,7,6,22,0.925319911513879
83,8,9,5,0.925310673865449
83,9,8,29,0.8009706699571295
83,10,2,28,0.9347656695517234
83,10,4,2,0.8971675636027657
83,10,5,5,0.9541126687639153
83,10,11,11,0.8736582809704357
83,11,1,20,0.896108447214995
83,11,2,31,0.8685707286921684
83,11,4,20,0.9345458435632017
83,11,5,23,0.821813878556324
83,11,10,18,0.9018620276071765
84,1,2,25,0.9033829737637985
84,1,4,13,0.9772812346260225
84,1,5,16,0.9300981765935662
84,1,10,10,0.9121116654523665
84,1,11,6,0.9572225350857982
84,2,4,4,0.9430479103177069
84,2,5,8,0.9383666695814803
84,2,10,18,0.7044231496781402
84,2,11,14,0.9022782077873236
84,4,1,31,0.8908344297291633
84,4,5,16,0.8374869359328756
84,4,10,10,0.8386798943245252
84,4,11,24,0.9486144688691299
84,5,1,8,0.938257354945131
84,5,4,28,0.8723653430137086
84,5,10,24,0.7541261514643163
84,5,11,21,0.8338351667182199
84,6,7,13,0.9371685131979803
84,7,6,21,0.925404386069535
84,8,9,6,0.91261500736098
84,9,8,29,0.7708317912634076
84,10,2,28,0.9323755160679338
84,10,4,1,0.8898352467071843
84,10,5,5,0.9528345291946972
84,10,11,10,0.8732760742676653
84,11,1,20,0.8934564855449418
84,11,2,31,0.8471647879871043
84,11,4,20,0.9345015806538132
84,11,5,23,0.8328775921325275
84,11,10,18,0.9026467707437837
85,1,2,25,0.9044621417736769
85,1,4,13,0.9745017285726205
85,1,5,16,0.9273728987148002
85,1,10,10,0.9154614382473625
85,1,11,6,0.9560348198740126
85,2,4,4,0.9161421121416273
85,2,5,8,0.9410122980481458
85,2,11,13,0.8761987095868691
85,4,1,10,0.9067363603989672
85,4,5,17,0.8270405657195132
85,4,10,10,0.8405523989223721
85,4,11,24,0.9475656196074433
85,5,1,8,0.9409323457110459
85,5,4,28,0.8715267797007978
85,5,10,24,0.7556488162689116
85,5,11,21,0.8284533340249643
85,6,7,13,0.9455559292256391
85,7,6,21,0.9307277747580923
85,8,9,6,0.913795687825224
85,9,8,28,0.7662367143148087
85,10,2,28,0.9248504702484067
85,10,4,17,0.8963662364460093
85,10,5,5,0.9465678862847091
85,10,11,10,0.8865031720062734
85,11,1,20,0.8904522564107179
85,11,2,31,0.8060182531383704
85,11,4,20,0.931961422777489
85,11,5,23,0.8450008383059876
85,11,10,18,0.9031560605552885
86,1,2,25,0.8748822414225036
86,1,4,13,0.9638828461136688
86,1,5,16,0.9031126239817482
86,1,10,10,0.9095513344222956
86,1,11,6,0.9552158758523778
86,2,4,4,0.8892226107500941
86,2,5,8,0.9444391944130999
86,2,11,13,0.8608656407250389
86,4,1,10,0.9315565203428415
86,4,2,26,0.7188175650859476
86,4,5,17,0.8401912549004164
86,4,10,10,0.8408081104353655
86,4,11,7,0.9452268897389653
86,5,1,7,0.9330824477214777
86,5,4,28,0.8718537754385177
86,5,10,24,0.7571375685873158
86,5,11,21,0.8246064949445346
86,6,7,13,0.9530935894085324
86,7,6,21,0.935830261018568
86,8,9,6,0.9139233802950313
86,9,8,28,0.7687266699443006
86,10,2,3,0.9253842288738587
86,10,4,17,0.8997646749860441
86,10,5,5,0.9293761204657139
86,10,11,10,0.8929681274122959
86,11,1,20,0.886869989956632
86,11,2,31,0.7500631069257805
86,11,4,20,0.9191093207181771
86,11,5,23,0.8541692056877391
86,11,10,18,0.9031203945066144
87,1,2,26,0.8402071139919705
87,1,4,13,0.9301328454958082
87,1,5,16,0.851107226372896
87,1,10,10,0.8994993428820464
87,1,11,6,0.9557835001013567
87,2,4,4,0.8743293620415761
87,2,5,8,0.944326859831948
87,2,11,13,0.8600320120861792
87,4,1,10,0.947055764123204
87,4,2,1,0.7469067859406283
87,4,5,17,0.8319630855083137
87,4,10,10,0.8331025163565413
87,4,11,7,0.9520378921960657
87,5,1,7,0.9331153276930851
87,5,4,28,0.8719415481415881
87,5,10,24,0.7575558725117845
87,5,11,21,0.8232031637722267
87,6,7,13,0.9563736927825649
87,7,6,21,0.9366804526615663
87,8,9,6,0.9070913952049015
87,9,8,27,0.7968591562735586
87,10,2,3,0.9354610459372665
87,10,4,17,0.8994323788807399
87,10,5,6,0.9024758371749525
87,10,11,10,0.8948641317253541
87,11,1,20,0.8829714665845717
87,11,4,21,0.9001220690634619
87,11,5,23,0.8511338008021256
87,11,10,18,0.9020548918703204
88,1,2,26,0.7811178184610255
88,1,4,30,0.8888461242035438
88,1,5,16,0.7729589747217188
88,1,10,10,0.8954017094408633
88,1,11,7,0.950694686398478
88,2,4,4,0.8688613067280949
88,2,5,8,0.943167191971639
88,2,10,16,0.7156709519621823
88,2,11,13,0.8678602886501812
88,4,1,10,0.9483202177097784
88,4,2,1,0.8055786633563402
88,4,5,17,0.8134196489428059
88,4,10,10,0.7984698421015017
88,4,11,7,0.9488562469760605
88,5,1,7,0.9345542815578222
88,5,4,28,0.8742748235178046
88,5,10,24,0.7562674726950331
88,5,11,21,0.8218018957354232
88,6,7,13,0.95738475144265
88,7,6,21,0.923066426755493
88,8,9,6,0.8919577930423318
88,9,8,27,0.8307971979075319
88,10,2,3,0.9442189403384843
88,10,4,17,0.8959862704549367
88,10,5,6,0.8796938564733734
88,10,11,10,0.8944995110855859
88,11,1,20,0.8732377745111477
88,11,4,21,0.8888424710221547
88,11,5,23,0.8249485725389001
88,11,10,18,0.8856320321211444
89,1,2,1,0.747736794952259
89,1,4,31,0.8333881915882844
89,1,10,10,0.8932417507944814
89,1,11,7,0.9398413475371366
89,2,4,20,0.8680203240340616
89,2,5,8,0.9402329838317203
89,2,10,16,0.7845922543230405
89,2,11,13,0.8736170988673383
89,4,1,10,0.9478099982257889
89,4,2,1,0.8347308504908397
89,4,5,17,0.799626021211226
89,4,10,28,0.7891912481184875
89,4,11,7,0.9414196472261035
89,5,1,7,0.9278704670458376
89,5,4,28,0.8729956337674961
89,5,10,24,0.7542978904127203
89,5,11,21,0.8272857544495418
89,6,7,27,0.9594159468841591
89,6,12,16,0.7175607294046559
89,7,6,21,0.9054640813280181
89,8,9,6,0.8797326363756982
89,9,8,27,0.8580159843831242
89,10,1,14,0.7246588284001314
89,10,2,3,0.9380298865891072
89,10,4,17,0.8858922667382565
89,10,5,6,0.8364980419121008
89,10,11,10,0.8949854578720604
89,11,1,20,0.862182590309229
89,11,4,21,0.8812262794709608
89,11,5,23,0.794846718961155
89,11,10,18,0.8686114359510659
89,12,7,7,0.743951574163269
90,1,2,1,0.7191444098518862
90,1,4,31,0.7896398414532322
90,1,10,10,0.8805292151197692
90,1,11,7,0.9166214013285322
90,2,4,19,0.8902034848980962
90,2,5,8,0.9381470205958836
90,2,10,16,0.8406535684773236
90,2,11,13,0.8687848535856634
90,4,1,10,0.9460526572320909
90,4,2,1,0.855564837738134
90,4,5,18,0.8106631721775459
90,4,10,28,0.7894336520260603
90,4,11,7,0.936714894034748
90,5,1,8,0.9097477568625824
90,5,4,28,0.8747202102091693
90,5,10,25,0.7595384655223557
90,5,11,21,0.8469471408591267
90,6,7,27,0.9589622932116951
90,6,12,16,0.7850811344586274
90,7,6,5,0.9201309440956694
90,7,12,3,0.7644243341608684
90,8,9,21,0.8881496072121985
90,9,8,27,0.8760229364793775
90,10,1,14,0.780385388725625
90,10,2,3,0.9018584382330872
90,10,4,17,0.8587815463963204
90,10,5,6,0.7783311563408839
90,10,11,10,0.8955789387026786
90,11,1,19,0.8821010731925505
90,11,4,21,0.8844826041113405
90,11,5,24,0.7835385760348731
90,11,10,18,0.8658523849585065
